"customer_id","customer_name","birth_date","marital_status","gender","yearlyincome","addressline1","city","state","country","postal_code"
13907,"Misty L Xie","1976-02-19","S","F","80000.00","9286 Military East","Bremerton","Washington","United States","98312"
13908,"Alyssa Diaz","1971-01-17","S","F","80000.00","6922 Estudello","Cliffside","British Columbia","Canada","V8Y 1L1"
13909,"Riley R Price","1970-07-21","S","F","80000.00","9778 Concord Royale","Haney","British Columbia","Canada","V2W 1W2"
13910,"Isabelle Butler","1976-03-05","S","F","80000.00","2462 Clearbrook Drive","Sedro Woolley","Washington","United States","98284"
13911,"Andrea Kelly","1970-11-23","S","F","80000.00","5976 Gumwood","Seattle","Washington","United States","98104"
13912,"Caroline Simmons","1976-03-16","S","F","80000.00","4698 Endriss","Coronado","California","United States","92118"
13913,"Angela Rogers","1971-03-18","S","F","80000.00","7065 Rock Creek Way","Berkeley","California","United States","94704"
13914,"Abigail Bell","1970-04-22","M","F","40000.00","7985 Center Street","Chula Vista","California","United States","91910"
13915,"Allison M King","1975-10-18","S","F","50000.00","4620 Kane Circle","Glendale","California","United States","91203"
13916,"Eduardo I Ward","1981-05-24","S","M","50000.00","9478 Rheem Dr.","Westminster","British Columbia","Canada","V3L 1H4"
13917,"Samuel W Allen","1969-08-16","S","M","50000.00","3221 Mt. Washington Way","Novato","California","United States","94947"
13918,"Armando F Blanco","1970-01-02","S","M","50000.00","4064 Regina Lane","Burnaby","British Columbia","Canada","V3J 6Z3"
13919,"Grace Smith","1929-10-21","M","F","70000.00","464 Ahneita Dr.","Glendale","California","United States","91203"
13920,"Amanda A Rogers","1969-09-18","S","F","50000.00","217 Ram Circle","Sooke","British Columbia","Canada","V0"
13921,"Joseph Jones","1974-05-07","M","M","60000.00","5666 Hazelnut Lane","Concord","California","United States","94519"
13922,"Jackson A Foster","1974-05-03","M","M","60000.00","4405 Grant Street","Salem","Oregon","United States","97301"
13923,"Steven H Howard","1973-09-22","S","M","60000.00","1546 Cinnabar St.","Grossmont","California","United States","91941"
13924,"Hannah Hall","1979-03-10","S","F","60000.00","1562 Petarct","San Diego","California","United States","92102"
13925,"Wyatt A Barnes","1974-10-08","S","M","60000.00","1211 Sherry Circle","Redwood City","California","United States","94063"
13926,"Dalton E Hill","1969-01-20","S","M","60000.00","1679 V. Street","Ballard","Washington","United States","98107"
13927,"Gabriel M Gonzales","1969-06-06","S","M","60000.00","220 N Ridgewood Drive","Bellflower","California","United States","90706"
13928,"Nathaniel K Morris","1969-01-18","M","M","60000.00","2117 Mt Whitney","Tacoma","Washington","United States","98403"
13929,"Robert M Hayes","1967-09-03","S","M","40000.00","9620 Fallbrook Road","Lake Oswego","Oregon","United States","97034"
13930,"Samantha C Coleman","1973-02-14","M","F","70000.00","5878 Scenic Avenue","W. Linn","Oregon","United States","97068"
13931,"Luke Hernandez","1973-07-01","M","M","70000.00","5749 Elkwood Dr.","Redmond","Washington","United States","98052"
13932,"Timothy Sanchez","1972-12-09","M","M","40000.00","3591 Pepperidge Way","El Cajon","California","United States","92020"
13933,"Isabella F Richardson","1966-12-10","M","F","60000.00","7413 Alpine Drive","Torrance","California","United States","90505"
13934,"Luis Young","1976-10-13","M","M","40000.00","7245 Freya Way","Issaquah","Washington","United States","98027"
13935,"Kimberly L Sanchez","1971-12-21","M","F","40000.00","4678 Cardinal Dr.","Oakland","California","United States","94611"
13936,"Nathan L Wilson","1973-01-08","M","M","70000.00","1099 C Street","Langley","British Columbia","Canada","V3A 4R2"
13937,"Victoria Ware","1984-03-19","S","F","70000.00","6353 Dan Ysidro Court","Milwaukie","Oregon","United States","97222"
13938,"Alejandro J Cai","1973-02-03","M","M","60000.00","6905 Camino Ricardo","Bellflower","California","United States","90706"
13939,"Eduardo Ramirez","1972-09-16","S","M","60000.00","352 Margo Dr.","Burbank","California","United States","91502"
13940,"Emma L Simmons","1973-02-13","S","F","60000.00","5386 Salvio St.","Long Beach","California","United States","90802"
13941,"Brittany Hayes","1977-05-24","M","F","60000.00","8833 San Gabriel Dr","Port Hammond","British Columbia","Canada","V6B 3P7"
13942,"Seth V Long","1965-10-06","M","M","60000.00","3761 N. 14th St","Downey","California","United States","90241"
13943,"Kelly Bryant","1971-09-30","M","F","60000.00","9037 Saddlehill Lane","Los Angeles","California","United States","90012"
13944,"Andrew A Moore","1966-01-29","M","M","60000.00","3241 Brock Lane","Newton","British Columbia","Canada","V2M1S6"
13945,"Yolanda Luo","1966-02-11","M","F","60000.00","105 Woodruff Ln.","Bellingham","Washington","United States","98225"
13946,"Jason L Powell","1965-01-22","M","M","60000.00","6344 Dartmouth Way","Portland","Oregon","United States","97205"
13947,"Megan W Hughes","1965-05-14","M","F","70000.00","7469 Paraiso Ct.","Oregon City","Oregon","United States","97045"
13948,"Susan A Ma","1964-08-28","S","F","80000.00","4401 Keller Ridge Dr.","Berkeley","California","United States","94704"
13949,"Dwayne R Ramos","1965-03-12","M","M","80000.00","9836 Hanson Lane","Berkeley","California","United States","94704"
13950,"Meredith B Hernandez","1963-09-16","M","F","70000.00","6477 Willow Pass Rd.","Bellingham","Washington","United States","98225"
13951,"Dylan C Hughes","1935-04-05","S","M","60000.00","1268 Holiday Hills Drive","Spokane","Washington","United States","99202"
13952,"Franklin L Ye","1980-07-05","M","M","90000.00","1796 Westbury Dr.","Melton","Victoria","Australia","3337"
13953,"Theresa M Munoz","1980-03-17","M","F","100000.00","5339 Longview Road","Newcastle","New South Wales","Australia","2300"
13954,"Eddie T Ramos","1984-09-16","M","M","60000.00","6093 Midway Ct.","Hawthorne","Queensland","Australia","4171"
13955,"Andres E Raji","1975-08-08","M","M","90000.00","8595 Central Avenue","Wollongong","New South Wales","Australia","2500"
13956,"Dawn A Ma","1974-04-11","S","F","70000.00","1211 Sherry Circle","Silverwater","New South Wales","Australia","2264"
13957,"Meredith Munoz","1978-11-24","S","F","60000.00","5592 Eagle Peak Ave.","Caloundra","Queensland","Australia","4551"
13958,"Diane Martin","1973-04-13","M","F","70000.00","3534 Marvelle Ln.","Warrnambool","Victoria","Australia","3280"
13959,"Ebony Carlson","1974-11-20","M","F","120000.00","1387 Dias Circle","Melton","Victoria","Australia","3337"
13960,"Lacey Kumar","1973-01-01","S","F","70000.00","5749 Elkwood Dr.","Silverwater","New South Wales","Australia","2264"
13961,"Shawna P Raji","1971-11-05","M","F","80000.00","2850 D Bel Air Dr","Sunbury","Victoria","Australia","3429"
13962,"Dawn B Li","1971-11-06","M","F","80000.00","1931 Eagle Way","Springwood","New South Wales","Australia","2777"
13963,"Veronica Patel","1972-05-27","M","F","80000.00","3909 Lavetta Way","Hobart","Tasmania","Australia","7001"
13964,"Jasmine Lewis","1971-08-18","S","F","90000.00","9679 Shakespeare Dr.","Sydney","New South Wales","Australia","1002"
13965,"Barry R Sara","1977-02-22","M","M","90000.00","8826 D Anchor","Hervey Bay","Queensland","Australia","4655"
13966,"Darren M Dominguez","1971-10-02","M","M","90000.00","1487 Santa Fe","Darlinghurst","New South Wales","Australia","2010"
13967,"Glenn A Zhang","1970-07-23","S","M","60000.00","3877 Edward Ave.","Warrnambool","Victoria","Australia","3280"
13968,"Lydia L Sai","1970-10-23","S","F","60000.00","5033 Kentucky Dr.","St. Leonards","New South Wales","Australia","2065"
13969,"Roy J Martinez","1979-02-07","S","M","70000.00","4645 Mehaffey Way","Gold Coast","Queensland","Australia","4217"
13970,"Pedro F Rana","1973-10-15","S","M","70000.00","3824 Birch Bark Rd","Hawthorne","Queensland","Australia","4171"
13971,"Bianca Zhao","1973-12-05","S","F","70000.00","4348 Lilac Circle","Hervey Bay","Queensland","Australia","4655"
13972,"Eugene Liang","1970-09-30","S","M","70000.00","2067 Black Point Pl","Perth","South Australia","Australia","6006"
13973,"Bethany L Shan","1969-11-30","S","F","60000.00","8751 Upland Dr.","Cloverdale","South Australia","Australia","6105"
13974,"Tina S Chandra","1970-03-25","M","F","60000.00","3783 Dartmouth Way","Milsons Point","New South Wales","Australia","2061"
13975,"Johnny Raje","1975-03-24","S","M","60000.00","3224 Pome Court","Hobart","Tasmania","Australia","7001"
13976,"Emmanuel Smith","1973-11-13","M","M","100000.00","7224 Grant St.","Bremerton","Washington","United States","98312"
13977,"Alexandra R Brown","1973-07-18","M","F","100000.00","5627 Tanager Road","Issaquah","Washington","United States","98027"
13978,"Zoe Peterson","1973-11-08","M","F","100000.00","5328 Reading Dr","Renton","Washington","United States","98055"
13979,"Chloe W Jenkins","1984-09-30","S","F","40000.00","3775 Hilltop Dr.","Puyallup","Washington","United States","98371"
13980,"Margaret R Liu","1985-03-17","S","F","30000.00","5927 Diokmo Ct.","Beverly Hills","California","United States","90210"
13981,"Joy Carlson","1949-12-10","M","F","10000.00","6791 Creekside Drive","Hobart","Tasmania","Australia","7001"
13982,"Clarence E Chander","1949-09-18","M","M","20000.00","6647 Revision Dr","North Sydney","New South Wales","Australia","2055"
13983,"Logan H Collins","1949-12-03","M","M","20000.00","6431 Adobe Dr.","Port Macquarie","New South Wales","Australia","2444"
13984,"Adrian C Richardson","1984-09-04","S","M","60000.00","3930 Sony Hill Circle","San Diego","California","United States","92102"
13985,"Alexis A Wood","1984-10-21","M","F","60000.00","8248 N. Ranchford Court","Spring Valley","California","United States","91977"
13986,"Chloe R Anderson","1985-04-23","M","F","60000.00","3118 Creekside Drive","Spring Valley","California","United States","91977"
13987,"Eduardo Collins","1984-05-04","S","M","40000.00","2100 Linton Terr","Langley","British Columbia","Canada","V3A 4R2"
13988,"Miguel S White","1984-05-09","S","M","40000.00","1597 Vista Del Sol","Newton","British Columbia","Canada","V2M1P1"
13989,"Chloe A Bradley","1983-07-17","S","F","40000.00","1720 Medburn St","Burien","Washington","United States","98168"
13990,"Stephanie A Wood","1983-09-23","S","F","40000.00","4619 Ricardo Drive","Salem","Oregon","United States","97301"
13991,"Jack L Hayes","1983-09-05","M","M","40000.00","4510 Ten Penny Lane","Sedro Woolley","Washington","United States","98284"
13992,"Gregory Xie","1983-12-04","S","M","60000.00","5055 Quiz St.","Burlingame","California","United States","94010"
13993,"Zachary R Patterson","1984-02-21","M","M","60000.00","7814 New Court","Burlingame","California","United States","94010"
13994,"Isaac M Cook","1952-01-14","M","M","30000.00","7760 Woodbury Pl.","Sydney","New South Wales","Australia","1002"
13995,"Michele Black","1952-12-07","M","F","20000.00","8202 Lion Circle","Melbourne","Victoria","Australia","3000"
13996,"Marie Perez","1958-09-04","M","F","20000.00","2441 Heavenly Drive","North Ryde","New South Wales","Australia","2113"
13997,"Raquel W Hernandez","1952-11-20","M","F","30000.00","9768 Brandywine Way","Perth","South Australia","Australia","6006"
13998,"Ethan M Martin","1954-04-22","M","M","10000.00","1479 Pine Creek Way","Cranbourne","Victoria","Australia","3977"
13999,"Elijah A Gonzales","1984-02-14","M","M","70000.00","8815 Wildberry Court","Oakland","California","United States","94611"
14000,"Terry Sharma","1982-10-24","S","M","40000.00","6209 Willow Drive","Beaverton","Oregon","United States","97005"
14001,"Hunter Hill","1983-01-23","S","M","40000.00","3132 Liana Lane","Beaverton","Oregon","United States","97005"
14002,"Jacqueline Reed","1983-04-26","S","F","30000.00","8051 Reality Dr.","Burien","Washington","United States","98168"
14003,"Angel Ramirez","1983-04-04","S","M","30000.00","9064 Silverado Dr.","Portland","Oregon","United States","97205"
14004,"Caitlin Kelly","1982-10-11","M","F","60000.00","5936 Second Ave","Daly City","California","United States","94015"
14005,"Noah J Hughes","1982-11-10","M","M","70000.00","5990 Curletto Drive","Redwood City","California","United States","94063"
14006,"Brianna M Walker","1983-03-27","M","F","70000.00","6701 Eagle Peak Ave.","San Carlos","California","United States","94070"
14007,"Rebekah M Garcia","1960-08-22","M","F","10000.00","1019 Candy Rd.","Coffs Harbour","New South Wales","Australia","2450"
14008,"Karen F Liu","1955-01-11","M","F","10000.00","3283 Terra Granda","Geelong","Victoria","Australia","3220"
14009,"Brandy P Prasad","1960-09-01","M","F","20000.00","8176 Pena","Seaford","Victoria","Australia","3198"
14010,"Thomas Moore","1956-02-02","M","M","30000.00","658 Pecan Street","Melton","Victoria","Australia","3337"
14011,"Roger G Shen","1956-05-07","S","M","30000.00","9873 Willow Avenue","St. Leonards","New South Wales","Australia","2065"
14012,"Eddie T Vazquez","1972-02-05","M","M","40000.00","6142 Kentucky Drive","Townsville","Queensland","Australia","4810"
14013,"Jimmy V Blanco","1962-08-07","M","M","30000.00","8519 Crivello Ave.","Hobart","Tasmania","Australia","7001"
14014,"Leslie T Serrano","1962-09-23","M","F","30000.00","5252 Santa Fe","Lane Cove","New South Wales","Australia","1597"
14015,"Kurt R Lal","1956-10-16","M","M","30000.00","2538 Stafford Ave","Sunbury","Victoria","Australia","3429"
14016,"Mary R. Sandidge","1956-07-13","M","M","30000.00","9390 Janin Pl.","Milsons Point","New South Wales","Australia","2061"
14017,"Chloe C Rodriguez","1986-05-22","S","F","60000.00","7806 Reliez Valley Ct.","San Diego","California","United States","92102"
14018,"Nina Rai","1957-07-01","M","F","30000.00","6453 Coldwater Drive","Bendigo","Victoria","Australia","3550"
14019,"Kathleen Romero","1958-01-18","M","F","30000.00","3651 Willow Lake Rd","Cranbourne","Victoria","Australia","3977"
14020,"Kristine A Dominguez","1959-12-18","S","F","80000.00","8761 Dancing Court","South Melbourne","Victoria","Australia","3205"
14021,"Michelle Richardson","1981-05-01","S","F","30000.00","2676 Santa Fe Street","Kirkland","Washington","United States","98033"
14022,"Taylor Lee","1980-12-02","S","F","30000.00","7413 Flora Ave.","Marysville","Washington","United States","98270"
14023,"Beth J Carlson","1981-04-13","S","F","30000.00","2444 Piedmont","Concord","California","United States","94519"
14024,"Hannah Moore","1981-06-21","S","F","60000.00","923 Hill Drive","Oakland","California","United States","94611"
14025,"Robert Alexander","1985-03-14","M","M","30000.00","4286 NE 3rd Court","Seattle","Washington","United States","98104"
14026,"Chloe E Butler","1979-10-29","S","F","30000.00","2574 Napa","Renton","Washington","United States","98055"
14027,"Carlos M Perez","1978-11-10","M","M","70000.00","281 Wesley Court","Tacoma","Washington","United States","98403"
14028,"Patricia Srini","1979-01-09","S","F","70000.00","3035 Blackfield Dr.","Bellingham","Washington","United States","98225"
14029,"Christina Morris","1982-02-19","M","F","60000.00","6680 Brookdale Dr.","Lake Oswego","Oregon","United States","97034"
14030,"Lawrence M Sanz","1961-04-19","S","M","80000.00","3841 Turner Dr.","Warrnambool","Victoria","Australia","3280"
14031,"Ruben Suarez","1966-02-13","M","M","80000.00","2837 Hacienda Drive","Newcastle","New South Wales","Australia","2300"
14032,"Arthur L Chandra","1961-07-06","M","M","70000.00","1874 Orchid Ct","Silverwater","New South Wales","Australia","2264"
14033,"Melinda J Torres","1968-02-16","S","F","80000.00","2895 Churchill Dr","Findon","South Australia","Australia","5023"
14034,"Dennis Liang","1969-04-04","S","M","130000.00","3155 Meadowbrook Court","North Sydney","New South Wales","Australia","2055"
14035,"Hunter Hughes","1979-01-30","S","M","80000.00","7669 Willow Lake Rd","Imperial Beach","California","United States","91932"
14036,"Amanda T Torres","1979-12-25","M","F","60000.00","6329 El Rancho Drive","Oregon City","Oregon","United States","97045"
14037,"Lydia Sara","1979-10-20","M","F","60000.00","5613 East Narrows Drive","Berkeley","California","United States","94704"
14038,"Madison Foster","1965-05-21","M","F","130000.00","5890 Yosemite Circle","Sydney","New South Wales","Australia","1002"
14039,"Nathan Wang","1970-09-15","S","M","160000.00","7070 East Avenue","Sunbury","Victoria","Australia","3429"
